client_id,nps_score,response_time_hrs,escalations,satisfied
105,91,468.58,16.1,0
106,53,214.81,131.69,0
107,65,36.11,363.64,0
108,64,303.62,222.47,1
109,77,459.15,287.44,1
110,60,306.94,273.6,1
111,43,486.07,437.63,1
112,55,68.07,190.46,0
113,88,325.1,10.64,0
114,42,142.72,190.63,0
115,58,319.56,455.27,1
116,67,41.99,141.26,0
117,40,423.83,173.56,1
118,32,10.62,41.38,0
119,62,383.71,90.72,0
120,61,314.61,164.78,0
121,77,132.7,305.16,0
122,36,442.39,71.29,0
123,22,54.69,51.58,0
124,69,239.89,44.8,0
125,94,154.68,195.86,0
126,68,437.74,113.98,1
127,57,327.06,426.78,1
128,46,489.99,363.32,1
129,91,178.45,499.43,1
130,76,436.48,397.48,1
131,28,306.97,495.87,1
132,92,168.24,180.46,0
133,79,325.75,185.5,1
134,72,387.39,312.01,1
135,41,440.49,340.59,1
136,92,419.92,66.79,0
137,87,297.39,388.21,1
138,81,58.68,407.72,0
139,88,400.34,489.87,1
140,47,302.33,454.71,1
141,83,117.15,497.87,1
142,63,253.7,195.47,0
143,35,239.0,146.96,0
144,20,160.62,72.9,0
145,49,104.25,301.11,0
146,33,305.55,230.18,0
147,79,189.62,379.69,1
148,45,410.61,257.7,1
149,59,122.18,494.18,1
150,48,55.43,448.64,0
151,89,185.56,93.73,0
152,81,278.08,35.04,0
153,21,371.57,151.25,0
154,46,161.88,140.27,0
155,74,182.52,385.64,1
156,77,107.55,289.55,0
157,65,297.56,372.39,1
158,40,26.11,461.41,0
159,91,195.9,482.27,1
160,72,342.19,196.54,1
161,57,442.15,188.73,1
162,73,13.32,479.69,0
163,55,180.11,121.81,0
164,37,373.86,264.85,1
165,82,159.49,147.0,0
166,79,81.09,118.47,0
167,27,354.53,278.49,1
168,20,21.15,258.05,0
169,26,420.49,144.4,1
170,66,404.32,488.43,1
171,49,174.89,374.49,1
172,78,64.25,250.13,0
173,84,318.62,228.36,1
174,27,390.56,194.38,1
175,54,117.22,209.98,0
176,92,270.15,400.54,1
177,64,450.53,484.35,1
178,51,149.9,262.57,0
179,44,190.77,422.32,1
180,39,83.35,392.05,0
181,22,162.92,187.44,0
182,68,207.45,102.24,0
183,75,92.73,410.71,0
184,48,398.05,454.92,1
185,34,499.09,264.1,1
186,67,31.36,433.86,0
187,54,254.44,26.09,0
188,90,192.28,157.4,0
189,25,125.78,445.96,1
190,46,93.71,432.53,0
191,79,362.81,271.81,1
192,38,78.31,269.95,0
193,92,200.18,251.93,0
194,81,398.43,362.45,1
195,49,42.63,53.1,0
196,51,13.3,156.72,0
197,94,99.85,218.22,0
198,78,203.38,116.74,0
199,49,32.2,407.61,0
200,90,197.25,388.17,1
201,73,455.61,115.91,1
202,80,453.91,203.43,1
203,41,131.99,145.37,0
204,52,433.26,95.35,0
205,86,429.69,374.61,1
206,85,474.96,150.29,1
207,23,96.35,205.16,0
208,23,266.8,413.47,1
209,88,114.55,233.48,0
210,81,172.48,188.04,0
211,65,324.73,85.8,0
212,54,25.34,457.03,0
213,43,377.44,435.22,1
214,77,44.15,46.91,0
215,94,446.04,42.25,0
216,56,466.45,38.71,0
217,39,18.32,371.49,0
218,82,170.82,372.28,1
219,45,323.47,21.79,0
220,83,262.64,438.11,1
221,35,440.47,133.01,1
222,45,149.89,429.74,1
223,27,288.99,460.62,1
224,59,278.33,166.92,0
225,38,293.09,146.41,0
226,42,395.86,454.06,1
227,89,88.87,70.11,0
228,88,434.71,157.15,1
229,46,385.81,300.86,1
230,32,358.38,160.32,0
231,55,485.4,336.01,1
232,91,268.25,142.9,0
233,42,161.09,478.86,1
234,84,417.78,110.72,1
235,39,110.9,261.11,0
236,65,22.96,314.75,0
237,92,94.66,461.95,1
238,67,201.3,126.61,0
239,90,491.92,242.81,1
240,80,74.55,311.98,0
241,39,330.85,224.34,1
242,81,154.61,93.77,0
243,90,85.99,459.81,1
244,62,346.05,444.1,1
245,43,183.53,435.29,1
246,59,276.96,236.41,0
247,24,273.9,423.11,1
248,62,306.79,482.29,1
249,58,324.22,263.02,1
250,36,445.38,84.91,0
251,83,356.61,439.61,1
252,81,279.07,53.46,0
253,73,129.43,199.67,0
254,68,244.04,249.38,0
255,87,182.74,227.89,0
256,21,433.82,26.39,0
257,29,243.07,246.75,0
258,66,215.08,349.54,1
259,93,484.81,185.13,1
260,79,128.01,272.46,0
261,31,363.18,125.56,0
262,23,427.44,92.12,0
263,81,391.85,261.59,1
264,28,13.12,16.29,0
265,33,19.69,30.63,0
266,25,289.0,175.91,0
267,57,422.08,361.53,1
268,80,28.88,351.94,0
269,38,220.66,389.67,1
270,54,164.32,22.48,0
271,76,67.68,157.49,0
272,44,192.56,459.98,1
273,91,202.71,30.98,0
274,94,277.78,305.33,1
275,57,30.23,41.22,0
276,32,382.65,118.81,0
277,63,13.48,303.6,0
278,83,282.81,252.86,1
279,73,405.05,362.03,1
280,91,37.13,352.65,0
281,48,187.41,402.81,1
282,46,225.27,426.41,1
283,31,79.46,133.1,0
284,92,221.89,43.45,0
285,80,406.33,107.49,1
286,51,164.65,499.63,1
287,67,434.72,48.88,0
288,60,49.22,353.44,0
289,33,418.13,242.37,1
290,42,274.59,382.24,1
291,58,92.85,430.41,0
292,86,461.38,347.5,1
293,84,470.56,476.75,1
294,50,273.92,221.8,0
295,88,99.0,399.66,1
296,85,108.33,460.93,1
297,28,285.37,411.48,1
298,30,250.61,157.94,0
299,63,120.14,436.0,1
300,86,99.0,243.16,0
301,67,212.81,363.13,1
302,76,126.9,284.68,0
303,42,365.24,470.45,1
304,25,112.12,88.38,0
305,74,12.99,222.47,0
306,75,132.99,73.67,0
307,81,47.98,102.7,0
308,48,250.06,492.05,1
309,37,462.48,479.76,1
310,40,371.94,279.98,1
311,36,294.29,419.14,1
312,36,259.7,187.02,0
313,26,169.0,494.6,1
314,56,84.7,196.35,0
315,83,358.57,46.77,0
316,65,357.45,434.48,1
317,63,404.47,474.29,1
318,65,433.21,257.15,1
319,39,319.94,369.84,1
320,65,68.95,193.25,0
321,60,313.06,345.36,1
322,87,306.35,299.51,1
323,22,497.23,61.86,0
324,46,70.36,271.69,0
325,50,228.33,201.19,0
326,59,231.28,273.58,0
327,40,99.38,169.16,0
328,41,399.1,194.21,1
329,60,307.82,127.11,0
330,27,297.52,388.23,1
331,79,135.01,183.21,0
332,39,378.52,249.83,1
333,64,84.12,39.2,0
334,55,148.61,179.09,0
335,37,435.24,50.26,0
336,72,455.83,146.66,1
337,61,385.79,436.16,1
338,23,292.58,400.46,1
339,85,251.41,234.76,0
340,56,316.92,173.54,0
341,50,129.73,367.38,0
342,60,90.77,143.83,0
343,27,407.99,253.39,1
344,35,394.91,38.87,0
345,69,190.57,273.91,0
346,90,123.61,489.73,1
347,28,435.58,265.72,1
348,31,92.05,238.18,0
349,60,410.51,493.65,1
350,42,436.6,348.08,1
351,43,162.12,419.85,1
352,77,185.85,280.16,0
353,93,441.05,141.09,1
354,62,385.57,163.28,1
355,27,384.12,429.98,1
356,38,89.47,470.6,1
357,76,336.01,449.0,1
358,60,215.38,399.81,1
359,53,357.48,221.03,1
360,25,252.29,411.42,1
361,86,148.48,279.94,0
362,31,296.8,241.4,0
363,92,355.05,357.53,1
364,26,147.56,191.37,0
365,85,157.8,87.43,0
366,88,282.68,382.13,1
367,21,458.16,195.06,1
368,74,127.35,46.36,0
369,88,450.71,79.23,1
370,68,73.47,274.72,0
371,47,39.94,122.91,0
372,60,325.42,448.46,1
373,66,152.92,445.92,1
374,87,136.42,155.94,0
375,90,467.01,433.89,1
376,51,94.77,473.04,1
377,74,496.14,487.91,1
378,68,389.84,187.92,1
379,68,271.19,22.33,0
380,53,176.29,425.47,1
381,26,483.03,478.12,1
382,46,262.12,113.26,0
383,50,192.74,52.19,0
384,53,47.33,13.92,0
385,29,154.04,450.11,1
386,92,346.03,448.84,1
387,26,176.61,386.88,1
388,55,39.28,407.23,0
389,63,292.5,285.12,1
390,74,411.04,202.37,1
391,76,136.42,56.61,0
392,78,13.2,132.3,0
393,36,286.12,74.71,0
394,49,489.09,148.95,1
395,34,78.67,243.98,0
396,24,172.07,68.68,0
397,28,355.84,60.6,0
398,68,62.1,46.14,0
399,42,373.13,72.08,0
400,77,28.21,310.85,0
401,58,410.3,220.32,1
402,83,266.41,307.7,1
403,51,97.2,232.13,0
404,31,403.52,53.29,0
405,93,476.98,205.03,1
406,80,21.24,333.01,0
407,52,472.65,334.32,1
408,41,188.7,175.47,0
409,78,43.48,16.08,0
410,59,236.72,149.42,0
411,20,255.68,328.25,1
412,71,77.25,243.89,0
413,53,15.51,65.77,0
414,47,280.54,185.36,0
415,85,269.11,226.63,0
416,40,353.11,408.01,1
417,70,211.06,336.13,1
418,40,75.68,413.94,0
419,37,197.16,94.5,0
420,54,370.89,155.84,0
421,32,378.09,61.37,0
422,59,29.52,83.29,0
423,21,388.2,44.29,0
424,87,424.9,133.34,1
425,44,275.46,416.91,1
426,59,19.23,180.16,0
427,52,237.49,148.38,0
428,53,192.24,316.17,0
429,24,443.53,52.59,0
430,58,64.99,15.22,0
431,48,236.42,495.85,1
432,76,359.78,336.38,1
433,55,458.1,416.13,1
434,48,274.21,37.15,0
435,88,324.89,226.4,1
436,77,285.44,157.29,0
437,80,417.18,239.19,1
438,42,238.15,149.82,0
439,75,346.18,170.11,1
440,59,62.28,56.82,0
441,50,18.09,405.8,0
442,26,83.77,126.1,0
443,42,215.22,292.54,0
444,70,394.34,108.7,0
445,91,387.61,289.73,1
446,66,125.16,92.56,0
447,61,96.6,266.27,0
448,71,436.34,155.03,1
449,57,230.0,284.61,0
450,48,266.34,135.65,0
451,43,416.41,216.77,1
452,40,41.47,327.9,0
453,73,288.78,298.49,1
454,44,213.26,296.48,0
455,32,445.18,282.3,1
456,42,211.22,35.71,0
457,70,458.11,24.77,0
458,82,449.37,397.17,1
459,81,120.12,360.25,0
460,70,104.15,410.2,0
461,65,450.29,494.95,1
462,68,162.18,164.26,0
463,46,458.54,205.09,1
464,53,40.4,410.33,0
465,26,162.91,395.82,0
466,65,476.34,122.13,1
467,28,206.33,163.54,0
468,88,323.35,56.95,0
469,63,409.65,263.31,1
470,69,59.13,439.85,0
471,77,401.28,17.97,0
472,28,169.02,485.44,1
473,90,65.73,359.91,0
474,31,407.01,147.69,0
475,59,251.3,77.2,0
476,70,344.19,457.62,1
477,22,203.91,106.32,0
478,46,286.02,185.97,0
479,26,372.76,396.05,1
480,71,123.83,201.44,0
481,21,427.33,253.15,1
482,32,402.97,192.2,1
483,94,288.46,338.96,1
484,44,158.44,229.18,0
485,36,169.0,107.58,0
486,26,221.36,364.02,1
487,65,112.83,304.21,0
488,25,439.57,72.28,0
489,79,248.3,22.95,0
490,73,225.4,52.79,0
491,87,115.01,366.5,0
492,79,12.7,374.7,0
493,49,490.07,222.14,1
494,72,64.94,104.21,0
495,30,79.36,256.26,0
496,36,206.66,112.84,0
497,70,457.31,299.34,1
498,44,384.86,225.17,1
499,62,261.38,377.2,1
500,67,158.58,495.29,1
501,83,335.73,135.34,0
502,36,83.93,82.54,0
503,27,395.08,228.57,1
504,49,157.4,286.6,0
505,25,365.63,324.02,1
506,69,377.36,55.8,0
507,32,55.01,220.06,0
508,94,111.77,421.28,1
509,76,131.22,429.32,1
510,68,86.32,454.33,1
511,48,445.85,84.31,0
512,22,20.07,263.43,0
513,71,112.9,125.06,0
514,32,58.31,160.03,0
515,67,254.27,116.35,0
516,53,204.38,102.04,0
517,29,148.04,428.97,1
518,54,407.54,273.28,1
519,59,174.95,29.77,0
520,59,401.94,263.77,1
521,53,266.73,89.5,0
522,54,406.22,22.42,0
523,86,456.31,339.7,1
524,67,256.46,42.82,0
525,83,160.18,15.96,0
526,63,66.71,463.59,1
527,69,400.5,368.27,1
528,88,200.02,169.97,0
529,40,278.03,74.75,0
530,49,56.25,107.43,0
531,27,104.69,191.85,0
532,74,38.31,12.72,0
533,81,128.2,53.81,0
534,80,482.76,191.27,1
535,70,471.92,431.15,1
536,36,345.64,46.16,0
537,53,285.86,238.59,0
538,72,237.14,280.89,1
539,82,484.44,457.82,1
540,26,149.58,304.1,0
541,37,407.01,12.51,0
542,57,452.65,266.35,1
543,63,263.95,98.24,0
544,53,182.95,317.44,0
545,26,152.07,389.25,0
546,56,222.57,368.44,1
547,39,494.35,120.07,1
548,65,156.08,375.84,1
549,43,115.62,70.27,0
550,40,147.08,217.99,0
551,43,101.38,379.18,0
552,30,453.25,263.13,1
553,81,183.64,359.57,1
554,48,379.61,178.3,1
555,23,131.69,202.45,0
556,85,358.16,122.29,0
557,75,314.7,281.33,1
558,72,485.09,471.72,1
559,50,239.29,452.25,1
560,81,121.18,459.71,1
561,57,482.07,302.48,1
562,55,388.96,61.08,0
563,40,146.71,420.65,1
564,85,336.19,381.44,1
565,66,484.1,219.3,1
566,90,181.03,307.03,0
567,57,245.78,66.15,0
568,75,69.12,289.66,0
569,57,426.43,425.97,1
570,83,296.79,118.79,0
571,53,191.79,230.49,0
572,73,130.48,388.82,1
573,75,245.37,372.94,1
574,39,178.7,437.78,1
575,75,284.55,421.13,1
576,77,77.15,384.37,0
577,81,499.26,211.5,1
578,39,441.7,410.33,1
579,85,68.55,375.19,0
580,30,259.23,305.33,1
581,80,191.65,411.9,1
582,75,47.78,410.53,0
583,22,287.5,303.13,1
584,54,34.5,201.53,0
585,32,54.6,307.86,0
586,36,140.38,186.05,0
587,53,45.59,158.59,0
588,54,237.91,451.99,1
589,44,284.07,92.09,0
590,49,342.48,12.0,0
591,69,362.63,115.84,0
592,41,11.71,78.5,0
593,34,153.76,276.43,0
594,87,38.39,142.01,0
595,72,323.79,385.18,1
596,42,160.54,28.83,0
597,69,342.33,489.69,1
598,58,395.53,28.97,0
599,89,214.97,117.3,0
600,55,158.5,280.08,0
601,68,325.68,309.18,1
602,31,240.02,194.58,0
603,20,476.66,330.53,1
604,61,190.54,437.24,1
605,58,231.48,22.53,0
606,29,159.49,327.89,0
607,71,320.23,363.53,1
608,25,368.5,377.7,1
609,75,461.66,120.3,1
610,31,194.04,425.59,1
611,91,324.49,232.75,1
612,80,467.22,94.81,1
613,84,313.27,481.94,1
614,84,390.39,99.4,0
615,26,333.81,446.03,1
616,45,469.17,434.64,1
617,20,321.9,122.93,0
618,78,341.95,329.98,1
619,84,180.22,411.81,1
620,94,212.93,341.95,1
621,20,151.16,289.76,0
622,67,450.61,118.78,1
623,34,221.8,311.43,0
624,46,424.35,273.28,1
625,38,376.44,51.44,0
626,25,159.65,161.71,0
627,84,75.66,463.66,1
628,55,342.37,100.18,0
629,55,65.13,16.45,0
630,72,70.66,241.94,0
631,30,447.49,475.04,1
632,37,50.77,351.18,0
633,37,116.19,454.26,1
634,26,140.29,233.63,0
635,79,424.35,64.37,0
636,49,341.9,487.63,1
637,45,57.67,322.63,0
638,37,149.92,312.12,0
639,83,102.21,337.65,0
640,30,41.6,153.58,0
641,85,152.93,205.82,0
642,73,256.68,404.82,1
643,93,440.25,117.55,1
644,33,429.6,130.35,1
645,61,93.69,254.15,0
646,93,74.93,58.88,0
647,21,132.05,188.52,0
648,60,475.17,329.18,1
649,58,379.35,245.73,1
650,31,236.2,182.99,0
651,38,424.31,206.07,1
652,39,189.75,233.87,0
653,81,377.53,440.38,1
654,48,381.09,490.21,1
655,53,53.28,367.67,0
656,87,318.54,254.07,1
657,67,492.9,366.66,1
658,68,55.65,439.07,0
659,93,404.59,24.85,0
660,89,177.27,379.78,1
661,60,140.43,274.2,0
662,51,392.22,326.8,1
663,52,229.78,107.02,0
664,20,16.62,30.63,0
665,59,419.21,469.32,1
666,56,293.94,486.08,1
667,46,428.93,367.73,1
668,69,161.39,72.35,0
669,37,236.88,177.3,0
670,57,475.72,227.39,1
671,85,137.41,208.96,0
672,81,97.34,265.14,0
673,44,415.7,10.0,0
674,48,180.83,308.69,0
675,63,289.01,378.66,1
676,39,484.56,39.16,0
677,56,189.7,270.77,0
678,29,253.27,402.93,1
679,57,78.67,281.75,0
680,42,392.81,424.33,1
681,32,42.17,34.55,0
682,79,236.98,63.69,0
683,59,151.81,318.55,0
684,51,113.12,422.27,0
685,43,98.57,10.16,0
686,56,279.82,54.87,0
687,76,444.97,187.99,1
688,88,297.73,495.85,1
689,34,215.86,228.36,0
690,74,344.81,109.89,0
691,65,75.69,348.0,0
692,37,468.12,297.23,1
693,32,38.76,121.71,0
694,42,80.32,427.34,0
695,84,22.16,245.82,0
696,53,480.63,54.74,1
697,94,332.22,285.33,1
698,68,350.51,21.92,0
699,54,77.86,150.06,0
700,78,194.2,201.87,0
701,90,146.2,454.02,1
702,37,332.06,196.77,0
703,26,452.48,464.53,1
704,77,230.15,73.34,0
705,89,60.73,400.06,0
706,24,471.08,230.2,1
707,30,345.73,201.67,0
708,89,403.76,129.3,1
709,27,50.3,235.19,0
710,64,381.33,144.76,1
711,91,365.79,30.49,0
712,35,59.71,268.1,0
713,78,361.07,325.76,1
714,61,64.51,191.11,0
715,72,25.53,163.17,0
716,38,112.01,209.11,0
717,20,26.86,330.16,0
718,83,56.27,86.38,0
719,43,255.04,130.56,0
720,40,125.89,459.44,1
721,49,76.46,401.54,0
722,73,183.56,163.35,0
723,26,298.81,376.94,1
724,85,450.69,239.94,1
725,34,104.61,336.96,0
726,46,226.74,454.41,1
727,88,181.73,15.96,0
728,61,10.73,179.39,0
729,70,378.18,215.52,1
730,48,362.25,45.23,0
731,40,203.01,192.32,0
732,51,296.83,113.94,0
733,28,55.73,247.88,0
734,52,168.46,442.33,1
735,63,477.2,380.28,1
736,92,228.45,229.26,0
737,50,211.1,461.59,1
738,36,316.28,191.42,0
739,76,492.56,165.58,1
740,92,179.39,413.37,1
741,78,115.82,367.87,0
742,77,309.86,198.37,0
743,36,443.61,375.9,1
744,82,334.82,340.41,1
745,52,190.66,294.09,0
746,30,428.03,67.22,0
747,79,124.63,403.33,1
748,46,69.52,405.07,0
749,93,18.44,491.52,1
750,65,339.25,378.09,1
751,80,484.01,75.11,1
752,84,257.79,420.15,1
753,72,186.84,117.13,0
754,20,395.63,172.29,1
755,30,244.5,436.48,1
756,74,138.21,272.13,0
757,36,311.0,166.41,0
758,80,325.08,471.38,1
759,27,453.25,284.74,1
760,28,396.88,266.61,1
761,51,487.0,299.35,1
762,24,183.87,170.7,0
763,27,89.36,436.33,0
764,67,333.61,215.4,1
765,66,276.42,244.05,1
766,65,441.13,162.07,1
767,76,134.01,18.97,0
768,70,97.83,222.96,0
769,42,64.99,321.31,0
770,31,48.26,199.3,0
771,39,162.86,283.03,0
772,85,10.49,346.13,0
773,87,347.7,89.88,0
774,72,356.63,138.41,0
775,54,51.58,47.87,0
776,59,355.13,20.65,0
777,78,94.07,246.62,0
778,81,449.73,276.49,1
779,77,463.56,393.18,1
780,78,23.67,382.07,0
781,71,477.41,151.38,1
782,40,452.78,491.66,1
783,92,385.8,33.71,0
784,94,312.48,455.14,1
785,91,133.65,441.49,1
786,53,225.59,123.4,0
787,31,102.88,116.18,0
788,23,342.74,113.01,0
789,21,177.51,474.67,1
790,68,220.84,123.87,0
791,41,67.62,399.56,0
792,79,298.24,240.24,1
793,71,422.13,349.65,1
794,81,311.19,176.5,0
795,29,437.23,28.09,0
796,43,234.91,459.17,1
797,94,338.99,458.09,1
798,32,498.53,294.1,1
799,55,102.42,457.68,1
800,36,426.11,137.71,1
